ID,F2,F3,F4,F8,F11,F25,F39,F52,F53,F54,F55,F69,F72,F73,F74,F75,F76,F77,F78,F79,F81,F82,F83,F84,F85,F86,F92,F93,F94,F95,F98,F99,F109,F110,F116,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F136,F139,COVID_TCPM
3132,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",64808.02539,0.574620491,371722.0739,510316.0668,556525.7062,385706.7014,9.632378951,,,2621.021627,9929.101455,4387.429425,6704.544323,5980.684709,9356.137936,,1326.224002,5704.255627,,,103.6283378,400.9553369,383.02771,111.6060489,14.81580517,44.51713196,43.12071297,0.858555651,1.04572258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.845257871,high
5272,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",109790.9297,0.20580487,,,,,0.09870889,,,,,45.45723368,66.73550887,85.00299451,111.7627961,,,,,,,,,,,0.314750752,0.414242194,0.004562684,0.008848718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,low
8280,1,1,1,Tropical and Subtropical Dry Broadleaf Forests,Tropical savannah with dry winter,147950.1255,0.388016403,,,,,12.36751915,,,,,943.2347425,1200.337756,1266.396519,1476.54067,,,,,,,,,,,4.925406266,5.778481389,2.058854693,2.253362123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.120008576,low
8458,1,1,1,Deserts and Xeric Shrublands,Tropical savannah with dry winter,104429.0649,0.373502328,,,,,22.96604262,,,,,1312.213818,1669.897332,2100.118486,2441.639234,,,77.23733644,,,,,,,,8.168041896,9.556723239,3.521782787,3.839815393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.074251671,low
1830,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",754571.575,0.484130121,55377.2357,29229.26841,159443.6785,70748.60434,54.45720094,,286.7689164,1624.462681,350.860757,261.0397051,6550.011588,6168.702279,12394.46936,3758.944114,13195.95349,18422.75087,,,,4.161963414,2.264128554,2.313708943,1.057471539,121.6014114,76.42414331,9.567940658,6.424619503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.514410061,high
4884,1,1,1,Boreal Forests/Taiga,"Snow, fully humid, and  Warm summer",84903.88315,0.499511557,,,,,36.70967078,,,,,7441.75136,4016.352306,828.7587188,772.9196446,,22.93224623,16.75266382,,,,,,,,15.35699377,8.094537172,0.195557389,0.117873233,5,13946.00269,13141.70068,11639.95605,10039.18237,0,0,0,0,0,0,0,0,0,available,0.548378865,high
815,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,145935.3087,0.44388996,,,,,31.51858499,,,,,2861.659713,2739.678701,2165.561254,2239.480968,1187.952689,3415.989268,3142.390811,,,,,,,,9.548787618,10.22125064,3.121739488,2.572258544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.313236437,high
1252,0,1,1,"Tropical and subtropical grasslands, savannas, and shrublands","Mild temperate, fully humid, and  Hot summer",109465.2437,0.321988275,,,,,145.113953,,,,,5453.063547,2651.73186,2209.191008,2462.984959,553.6490331,2576.305796,4924.594847,41.84983934,1399.288449,2054.205325,,,,,8.551416869,9.564307594,6.687089513,8.437203194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.07336624,high
1815,2,2,2,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",285044.6923,0.522276634,1479.228131,1540.431931,3658.691955,368.0947336,1762.43087,,56.62127205,320.7426682,104.5467698,67.21692236,1967.21903,1872.544004,3775.186586,773.2328956,2918.960182,4289.612996,,,,0.164485362,0.077089247,0.147504285,0.013219431,33.08872293,21.58305079,9.776114154,6.772198249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.668514738,high
13034,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,216803.0669,0.437730069,,213.2598432,633.5082364,488.5341675,7.245821657,,,,,1208.737758,1565.321022,2126.810264,2459.522998,,,,,,,,0.402791324,0.770119877,0.324984663,7.888656827,9.099972534,0.20213936,0.190909418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.260700812,low
1556,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",110189.1925,0.301128826,,,,1829.149401,10.38145834,,,,758.5467836,2584.018229,11483.03466,11678.53922,7401.570041,14319.27683,15080.36322,12039.589,,,,,,,0.195366668,31.4330286,18.81076009,1.751178224,1.412421001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.036990719,high
7464,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,NAN,131839.3853,0.204351956,22.94234489,504.4501581,2400.976961,7702.336574,,,,,,22.78090526,695.2057404,346.8049296,408.9797916,336.6216309,2710.925516,3829.696757,,,,0.002657524,0.058568839,0.253146653,0.758479562,1.285090393,1.519810825,0.557461115,0.371882434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,high
8177,1,1,1,Boreal Forests/Taiga,"Snow with dry winter, and  Warm summer",357211.2356,0.378527747,2472105.451,2620004.653,1704346.675,1221731.496,194.1018572,,,,,16699.02605,9012.561624,2481.793717,2302.194515,,75.86406206,46.87821568,,,,566.1924197,500.7142817,191.6399048,117.6210352,46.01923724,24.25564748,0.032548531,0.019805078,40,141327.8387,140412.5371,132956.2456,118162.6495,0,0,0,0,0,0,0,0,0,available,0.10908555,high
1497,0,0,0,Mangroves,Tropical savannah with dry winter,59616.33881,0.554143253,,,8.495373226,31.85355887,0.026171658,,,0.462223677,2.084631616,5053.860991,4961.679767,6107.447605,6798.115894,,64.25472284,522.7465896,,,,,,0.021558816,0.079940559,22.56487213,25.11306552,0.513751378,0.799990939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.719159433,low
8753,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",114930.9592,0.571303447,,,,,38.90626383,,,,,5741.221294,7306.122306,8449.281121,9786.064714,9000.492295,8339.706462,7912.364842,,,,,,,,32.95143997,38.42702746,5.516282382,6.155226407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.520069908,low
7798,0,1,0,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",57544.66016,0.546443413,,,,,12.01864142,,,,,444.0636986,565.1027463,628.2332441,727.5429536,,27.68559418,84.37871878,,,,,,,,2.443683408,2.848643666,1.326558186,1.6012455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.704244997,low
5894,0,1,1,Montane Grasslands and Shrublands,"Steppe (semi-arid), and  Cold arid",59984.99731,0.172382909,,,,,2.399947091,,,,,14.38410154,24.79710889,22.19003791,59.97779409,,1.01394377,0.11172499,,,,,,,,0.17414782,0.281482385,0.000708896,0.000950498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
2106,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",54101.5979,0.318180934,,,,,6.814627901,,,,,5105.163879,5679.272797,4638.22442,4652.64271,900.424868,911.0442701,550.5404256,,,218.3864781,,,,,13.7823063,12.6724273,0.622927985,0.424037981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.026901523,high
5823,0,0,1,Temperate Broadleaf and Mixed Forests,"Steppe (semi-arid), and  Cold arid",106350.9717,0.157107113,,,,,12.90104154,,,,,2.146612066,3.700579303,2.471367196,6.68298423,,,,,,,,,,,0.019290222,0.030930098,0.016151948,0.016708026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.000169068,high
7368,0,1,1,Montane Grasslands and Shrublands,"Desert (arid), and  Cold arid",52571.77234,0.279181401,,,,,34.77631613,,,,,81.31103747,96.97079833,85.10678949,82.5673588,,,,,,,,,,,0.415098345,0.429067621,0.106651896,0.104575958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.040172386,low
4492,0,0,1,Montane Grasslands and Shrublands,"Mild temperate with dry winter, and  Hot summer",88201.59686,0.395435715,,,,,0.811670902,,,,,2342.547014,2993.616855,4771.710771,6649.478639,,,,,,,,,,,17.83204395,24.92149435,0.190095494,0.198003418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.214554093,low
88,1,1,1,Tropical and Subtropical Dry Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",4530296.314,0.266693082,1169.335052,1902.166054,4330.748314,324002.2923,283.9470027,,,,100559.1214,436047.3587,574061.6098,547971.6677,500157.2787,533781.5622,309411.011,211973.6147,,,,0.012193615,0.019835456,0.045160277,55.09016107,2049.136703,1868.994678,92.93112759,106.2462175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.034778878,low
11648,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry winter, and  Hot summer",217078.2862,0.361597363,,10061.6949,26104.79728,83144.84419,129.0763495,,,,,28437.16655,33913.89982,37129.31394,36046.20317,,,,,,,,19.74736944,19.53261747,20.30004914,180.3607318,185.2876456,3.723349801,4.716601923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.067776463,low
4316,0,0,1,Montane Grasslands and Shrublands,"Mild temperate with dry winter, and  Warm summer",143763.3115,0.434509467,,,97.90658894,,1.633301685,,,,,8162.990602,10431.77533,16558.43341,22615.8969,,18770.91683,55623.89883,,,,,,0.182450652,,61.8944051,84.81119947,0.038933101,0.048699611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.229365508,low
11255,0,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry winter, and  Hot summer",61912.09601,0.35375665,,,,,63.04570822,,,,,5462.636503,6514.69526,5585.657482,5423.030888,,,,,,,,,,,27.24330613,28.18126308,1.513792783,1.910614404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.150763917,low
6077,0,0,0,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Cold arid",67835.46191,,,,,19.28542157,1.476809646,,,,,4.103440799,9.107422886,16.49887762,20.97658806,,,,,,,,,,0.002320651,0.061134673,0.077944956,0.031503648,0.02687618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.251149429,low
2678,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,203395.8289,0.347846054,,,,,0.318096095,,,,,7390.596624,11138.33645,14613.00148,19180.38672,,426.6450389,6629.397326,,,,,,,,53.96599001,70.83422134,0.592782317,0.915031822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.003299834,low
5804,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Snow, fully humid, and  Warm summer",136332.59,0.379321907,835.1193506,1546.551555,938.9649054,6037.039019,,,,,,3037.437086,1639.322176,1048.174611,1203.467894,,,,,,,0.19164364,0.512014664,0.003091262,0.189124667,5.442155418,171.8227271,4.638074547,2.463069921,32,117554.3203,126628.7078,108699.5834,107519.6888,0,0,0,0,0,0,0,0,0,available,0.047539442,low
10420,1,1,1,Temperate Broadleaf and Mixed Forests,"Steppe (semi-arid), and  Cold arid",153192.1807,0.275165392,,211882.9348,549724.6716,1750899.319,31.33137387,,,,,4823.972145,5753.028192,7291.485756,7075.516861,,,,,,,,415.8474868,411.3266033,427.4871882,35.56335213,36.76850525,0.276913042,0.307755497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.012251928,low
2055,0,0,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",74693.67432,0.276769257,,,,,,,,,,4.802229546,7.546347706,41.91585687,12.60825603,,,,,,,,,,,0.216268255,0.151778231,0.022586193,0.021458318,1,1379.360718,1337.923828,1744.790039,2646.173096,0,0,0,0,0,0,0,0,0,available,0.035050069,low
10281,1,1,1,Temperate Coniferous Forests,"Mild temperate with dry winter, and  Hot summer",62558.38709,0.417834233,,,,,28.28723054,,,,,2149.370173,2563.321261,2880.680719,2794.866403,,,,,,,,,,,14.05019516,14.52373774,0.209802034,0.267627646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.456314825,low
4264,0,0,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,92024.95337,0.575571497,,,,,,,,,,232.2534965,345.468677,535.6624763,708.7410217,,,,,,,,,,,1.99590961,2.634654633,0.001780479,0.0021781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.700465448,low
12609,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,66730.17685,0.478279193,,,,,263.9208141,,,,,8653.138805,11200.00154,11793.88427,13559.82509,1880.711641,2836.375032,2566.661542,,,,,,,,44.47557816,51.41209681,72.42330453,80.76059777,19,86865.80827,71628.94555,70861.57651,66730.17685,0,0,0,0,0,0,0,0,0,available,0.336624752,low
4486,0,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry summer, and  Hot summer",203679.6386,0.287155396,,,,,24.31423106,,,,,9259.720648,9294.337029,12285.30496,6728.506903,,,,,,,,,,,59.56632369,67.66328061,15.94824492,15.55532945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.017038854,high
3883,0,0,0,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",73096.09176,0.500014518,,,,,207.6539223,,,,,656.6745105,1016.159731,1177.239199,1436.662128,893.9865341,1218.450266,1691.457358,,,,,,,,4.608218115,5.753817847,1.226465498,1.83494796,25,17834.16483,33533.99837,44478.80074,73096.09176,0,0,0,0,0,0,0,0,0,available,0.522344759,low
5851,0,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",306119.9501,0.234384953,,,,,16.09516861,,,,,57.59368203,99.28650077,82.54035145,222.9500984,,7.824116666,0.8308258,,,,,,,,0.651552049,1.060818295,0.224719266,0.230565537,6,406.4612453,19268.32343,36914.27319,57669.12048,0,0,0,0,0,0,0,0,0,available,0.001290124,high
1959,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,52553.62891,0.437428166,,,,,0.033021477,,,,,24.93866586,38.04346044,48.89079485,47.21598405,,,,,,,,,,,0.184678134,0.178565131,0.017438486,0.034033115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.232523669,low
5486,0,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Cold arid",93249.05011,0.387620693,,,,,7.968924904,,,,,47.62866531,25.70539357,28.35442764,148.3278445,,,,,,,,,,,0.119233097,0.575318202,1.247333262,1.546209322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.058578735,high
10881,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",143284.1151,0.373395327,,,,,156.2638286,,,,,21853.2191,26061.97637,34298.63614,33317.22204,,,,,,,,,,,165.3503282,169.5646007,1.165636715,1.232325959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.051637948,low
2057,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",136531.625,0.471567635,42635.32912,4673.011891,2674.136981,4954.365158,43.34201365,,,,27.09082567,13965.96025,15537.25914,13070.61963,13078.18991,2799.29715,2962.59106,1788.833944,,,289.0796313,3.722610204,0.40796239,0.233261494,0.283383472,38.7766199,35.49529465,8.868961229,5.962777687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.398651043,high
7887,2,2,2,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,2546842.78,0.500385474,25505.10903,206326.8772,490568.3785,568252.3307,4186.766479,,,376.6339775,72061.74664,409730.52,521412.9428,529928.6166,612025.9531,504815.755,447262.1849,453454.5377,,,,18.50028465,63.14974367,93.75969437,544.8623412,2065.863904,2402.571728,198.0942126,217.6024953,101,176909.1253,208414.3075,235573.1753,250857.1537,462,102.5232086,114.8055267,143.7488403,147.486908,1441413.866,1733018.923,1818553.125,1831556.488,available,0.569748916,low
2280,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",102728.1255,0.466305447,450.7923844,198.2853838,397.3791577,,5.740536887,,,,,8473.795222,9437.828238,8428.688684,8394.308733,1551.257843,1790.638781,1078.968816,,,165.2661405,0.005020751,0.002467014,0.004715618,,25.1193957,22.71268521,0.307838926,0.257513543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.345047916,high
12949,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",442668.8691,0.359947927,317679.1486,267094.823,196066.0649,1318614.231,3125.065281,,11512.65257,13162.84366,293542.5894,23083.27403,30683.7709,33064.61526,26805.36788,13416.5953,13595.94229,11162.83984,,,,20.31100833,21.18602974,12.60999743,50.82394635,118.7448265,28.11805074,9.808550452,8.47601406,0,0,0,0,0,233,130.0376129,140.6933594,146.447403,150.0223694,346413.4523,403393.8536,422877.3262,438732.0865,available,0.166553018,low
7003,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",73218.82837,0.450242455,,,,,124.8739091,,,,,5361.245601,6822.592435,7637.131402,8794.246169,1592.49175,2599.765985,3591.831072,,,,,,,,29.73115926,34.47507986,16.19363005,21.30369938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.313865311,low
1933,0,0,0,"Mediterranean Forests, Woodlands, and Scrub","Steppe (semi-arid), and  Hot arid",53386.36212,0.264840633,5781.514124,43564.36548,71045.57132,62475.45244,,,,,,9.147811139,14.3751414,81.12028357,24.38914363,,,,,,,0.060288459,0.454281446,0.740849457,0.651482872,0.447367151,0.359884564,0.000549009,0.000812437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.007588121,low
2959,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",703529.4925,0.4038722,29488.49172,254313.976,209013.1034,332964.2752,4.221213232,622.1290566,423.1559832,7217.061464,62610.79065,15540.90871,15114.48034,29714.87547,81684.79231,3006.170455,22299.91144,11978.35503,,,,7.888471811,45.30353822,10.74085641,30.26309344,94.06350576,211.8592809,1.879059735,1.604100043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.158466001,high
3689,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands","Steppe (semi-arid), and  Hot arid",113813.0946,0.42690214,,,,,0.61673895,,,,,8205.915579,11128.99572,14729.20734,16959.69946,4040.438295,30829.24572,36557.88233,,,,,,,,65.82515259,90.31047847,0.549442063,0.669009086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.26736447,low
49,2,1,1,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate with dry summer, and  Hot summer",1528104.298,0.376331851,417146.5594,391432.214,713054.5639,1082492.533,81.16548212,0.036632134,34728.9362,16472.07816,14256.45396,156314.6528,178537.2712,157930.2253,152476.4087,241025.2798,566667.6868,370408.0328,,,7350.803943,5.106645371,9.877339045,11.05974186,11.08428424,726.9077841,640.1961285,23.19079694,19.31735195,348,409389.886,472778.4715,517816.0173,638247.6952,0,0,0,0,0,0,0,0,0,available,0.126231255,high
1176,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,74642.23305,0.428683561,,,,,96.39832269,,,,,14336.73079,6749.204608,5720.425126,5882.499768,20145.23809,60363.47348,91460.10173,44.14962411,1487.861252,2171.79188,,,,,26.61933884,28.76754932,0.461043946,0.569918455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.151889575,high
2615,0,1,1,Mangroves,Tropical monsoon,90982.49243,0.206713763,,,,,,,,,,905.4672325,1364.623938,1790.31842,2349.899468,,,,,,,,,,,6.611685152,8.678281175,0.013807523,0.013035323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.003848859,low
9880,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,182300.4183,0.505625339,,,,,415.1310853,,,,,5573.285189,7605.796479,8349.900659,9724.496482,,,,,,,,,,,30.81685008,35.89712765,29.50134374,35.28711227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.499531131,low
7396,0,1,1,Tropical and Subtropical Dry Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",110308.2695,0.478376649,,,,,3.893809671,,,,,85.98817754,109.4262994,122.7426572,143.096467,,,,,,,,,,,0.477384474,0.56001174,0.121349881,0.170840092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.108608608,low
566,0,0,0,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",57371.4064,0.51311657,,,,,16.78471228,,,,,3613.621661,4127.353558,3550.973541,3688.851168,2073.114274,4038.146613,2722.641775,,,287.1842428,,,,,16.12768811,15.14937171,5.528637034,4.433769507,6,1495.680363,1823.064728,2112.981245,2261.133476,0,0,0,0,0,0,0,0,0,available,0.707678527,high
9762,0,2,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,443941.0612,0.61008763,,,,,1049.838034,,,,,84548.80409,107594.6902,114485.5903,132086.0882,91261.65769,98735.52551,103401.1936,,,,,,,,446.3317294,518.6079789,235.8689051,257.9138264,49,74044.23876,109696.1236,136340.6003,173039.3753,0,0,0,0,0,0,0,0,0,available,0.924705897,low
11500,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry winter, and  Hot summer",70946.66034,0.297766838,,5852.051577,15183.01023,48358.52178,69.02280556,,,,,15968.69029,19044.11244,21880.68235,21242.97981,,,,,,,,11.48541701,11.36053675,11.80688401,105.9461315,108.4627342,1.84923699,2.553404164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.012833315,low
215,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,234214.4751,0.410017578,,,,,1.648535265,,,,,17606.21266,23178.82589,20195.16898,18351.13804,22173.02279,11552.97972,7821.057346,,,,,,,,75.51477857,68.57181027,1.430682644,1.385534764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.18193157,low
